"PC1","PC2","PC3","PC4","PC5","file","cluster"
-0.884945836293871,0.0121297894110158,0.00942346930827832,0.013443096873142,2.55334066908258e-16,"M2-77.JPG","1"
0.0179561952850521,-0.0391735261769438,-0.028694130296753,-0.0618430096909084,6.24323756689106e-17,"M2-81.JPG","2"
0.305776016692566,0.169813722772864,0.00669074153853271,0.0024180812893736,7.93875091606964e-17,"M2-87.JPG","3"
0.302332142435694,-0.0811689400847488,0.0817460725350576,0.00836907445837224,-6.05542705293315e-17,"M5-135.JPG","3"
0.25888148188056,-0.0616010459221874,-0.0691661530851156,0.0376127570700205,7.18606844299395e-17,"M5-139.JPG","3"
